data,num_file,L0,L2,Epsilon,RL_iters,RL_rewards,RL_nnz,RL_OG,MF_iters,MF_rewards,MF_nnz,MF_OG,R_iters,R_rewards,R_nnz,R_OG
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_41.csv,152,0.01,0.0,0.1414586794820393,4,-3,1,-0.7552670908931567,130,-129,1,0.0,15,-14,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_132.csv,153,0.01,0.0,0.13965945800607427,7,-6,1,2.1316720475631187e-06,139,-138,1,0.0,13,-12,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_177.csv,154,0.01,0.0,0.13788312093657648,6,-5,1,0.0,14,-13,1,0.0,15,-14,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_6.csv,155,0.01,0.0,0.13612937720539964,5,-4,1,-0.8278642242961904,22,-21,1,0.0,21,-20,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_131.csv,156,0.01,0.0,0.13439793944651118,7,-6,1,0.0,13,-12,1,0.0,38,-37,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_61.csv,157,0.01,0.0,0.13268852394890404,169,-168,1,7.968702277201675e-05,78,-77,1,0.0,206,-205,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_227.csv,158,0.01,0.0,0.13100085061010913,7,-6,1,0.0,46,-45,1,0.0,90,-89,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_174.csv,159,0.01,0.0,0.12933464289029697,6,-5,1,-0.7699532533937249,152,-151,1,0.0,32,-31,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_48.csv,160,0.01,0.0,0.12768962776696507,4,-3,1,3.05303076733746e-05,135,-134,1,0.0,9,-8,1,4.478027857509057e-05
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_129.csv,161,0.01,0.0,0.12606553569020063,3,-2,1,7.409606446548428e-05,11,-10,1,0.0,85,-84,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_121.csv,162,0.01,0.0,0.12446210053851267,12,-11,1,0.0,88,-87,2,0.0,35,-34,2,-0.07042595569049989
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_233.csv,163,0.01,0.0,0.12287905957522513,7,-6,2,0.0,207,-206,2,0.0,111,-110,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_149.csv,164,0.01,0.0,0.12131615340542581,6,-5,1,-0.8129207806577268,89,-88,1,0.0,20,-19,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_49.csv,165,0.01,0.0,0.11977312593346195,8,-7,1,-0.820342842826365,36,-35,1,0.0,44,-43,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_166.csv,166,0.01,0.0,0.11824972432097677,4,-3,1,-0.761861154234697,3,-2,1,0.0,1000,-999,2,0.001454063441525786
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_247.csv,167,0.01,0.0,0.11674569894547997,5,-4,1,-0.7878678180483332,221,-220,1,0.0,98,-97,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_45.csv,168,0.01,0.0,0.11526080335944466,12,-11,1,-0.813332036691102,102,-101,1,0.0,72,-71,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_139.csv,169,0.01,0.0,0.11379479424992499,10,-9,1,-0.809009025695121,101,-100,1,0.0,113,-112,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_115.csv,170,0.01,0.0,0.11234743139868693,25,-24,1,0.0,101,-100,1,0.0,247,-246,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_179.csv,171,0.01,0.0,0.11091847764284683,7,-6,1,-0.8134957420017861,46,-45,2,0.0,94,-93,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_245.csv,172,0.01,0.0,0.1095076988360101,7,-6,1,-0.7647706179169795,88,-87,1,0.0,60,-59,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_23.csv,173,0.01,0.0,0.1081148638099042,14,-13,1,-0.8001916557740447,51,-50,1,0.0,140,-139,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_44.csv,174,0.01,0.0,0.10673974433649977,5,-4,1,0.0,90,-89,1,0.0,51,-50,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_117.csv,175,0.01,0.0,0.10538211509061353,18,-17,1,0.0,50,-49,1,0.0,82,-81,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_234.csv,176,0.01,0.0,0.10404175361298688,6,-5,1,0.0,69,-68,1,0.0,24,-23,1,1.2094222053412988e-05
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_162.csv,177,0.01,0.0,0.10271844027383385,9,-8,1,0.0,127,-126,1,0.0,34,-33,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_19.csv,178,0.01,0.0,0.1014119582368529,5,-4,1,-0.7644515539077835,82,-81,1,0.0,29,-28,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_146.csv,179,0.01,0.0,0.10012209342369673,4,-3,1,-0.8106043338212049,55,-54,1,0.0,52,-51,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_114.csv,180,0.01,0.0,0.09884863447889315,7,-6,1,0.0,6,-5,1,0.0,1000,-999,2,0.03667034905985896
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_208.csv,181,0.01,0.0,0.09759137273521322,27,-26,1,0.0,91,-90,1,0.0,22,-21,1,-0.09884559938477601
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_157.csv,182,0.01,0.0,0.09635010217947888,7,-6,1,-0.7672252469362655,51,-50,1,0.0,18,-17,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_246.csv,183,0.01,0.0,0.09512461941880626,21,-20,1,-0.8070014550886898,112,-111,1,0.0,90,-89,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_198.csv,184,0.01,0.0,0.09391472364727778,6,-5,1,-0.8016830458493427,219,-218,1,0.0,49,-48,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_200.csv,185,0.01,0.0,0.09272021661303836,8,-7,1,-0.8037860391325937,6,-5,1,0.0,46,-45,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_65.csv,186,0.01,0.0,0.09154090258581027,33,-32,1,0.0,27,-26,1,0.0,78,-77,2,2.6725764756777106e-06
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_242.csv,187,0.01,0.0,0.09037658832482114,7,-6,1,-0.8137307558453883,20,-19,1,0.0,29,-28,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_167.csv,188,0.01,0.0,0.08922708304713951,6,-5,1,0.0,16,-15,1,0.0,91,-90,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_213.csv,189,0.01,0.0,0.08809219839641344,11,-10,1,0.0,63,-62,1,0.0,62,-61,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_57.csv,190,0.01,0.0,0.08697174841200697,8,-7,1,-0.8219887527289035,88,-87,1,0.0,168,-167,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_165.csv,191,0.01,0.0,0.08586554949852851,16,-15,1,0.0,118,-117,1,0.0,52,-51,1,5.747590704774818e-05
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_244.csv,192,0.01,0.0,0.08477342039574746,55,-54,1,0.0,39,-38,1,0.0,137,-136,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_142.csv,193,0.01,0.0,0.0836951821488931,6,-5,1,-0.7998756669530614,6,-5,1,0.0,56,-55,2,7.516997508565263e-05
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_15.csv,194,0.01,0.0,0.08263065807933102,7,-6,1,-0.765461443693476,69,-68,1,0.0,113,-112,3,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_173.csv,195,0.01,0.0,0.08157967375561309,11,-10,1,0.0,45,-44,1,0.0,188,-187,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_72.csv,196,0.01,0.0,0.08054205696489528,8,-7,1,-0.8057751533384349,50,-49,1,0.0,43,-42,1,3.878225758207367e-05
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_214.csv,197,0.01,0.0,0.0795176376847192,8,-7,1,-0.820557676455957,58,-57,1,0.0,36,-35,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_138.csv,198,0.01,0.0,0.07850624805515233,5,-4,1,0.0,158,-157,1,0.0,6,-5,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_40.csv,199,0.01,0.0,0.07750772235128274,12,-11,1,4.258022485645725e-06,182,-181,2,0.0,75,-74,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_124.csv,200,0.01,0.0,0.07652189695606346,3,-2,1,-0.7528206713687083,190,-189,1,0.0,6,-5,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_126.csv,201,0.01,0.0,0.07554861033350296,3,-2,1,0.0,173,-172,1,0.0,86,-85,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_60.csv,202,0.01,0.0,0.07458770300219551,6,-5,1,-0.814483871315727,90,-89,1,0.0,12,-11,1,-0.06685595009490648
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_109.csv,203,0.01,0.0,0.0736390175091891,7,-6,1,0.0,40,-39,1,0.0,156,-155,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_130.csv,204,0.01,0.0,0.07270239840418503,7,-6,1,-0.7689401363840939,32,-31,1,0.0,70,-69,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_0.csv,205,0.01,0.0,0.07177769221406692,18,-17,1,-0.8071519241836478,113,-112,1,0.0,30,-29,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_68.csv,206,0.01,0.0,0.0708647474177515,6,-5,1,0.0,82,-81,1,0.0,59,-58,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_116.csv,207,0.01,0.0,0.06996341442136189,5,-4,1,0.0,82,-81,1,0.0,23,-22,1,5.848367033642592e-06
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_113.csv,208,0.01,0.0,0.0690735455337143,14,-13,1,-0.8009823911933158,16,-15,1,0.0,80,-79,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_104.csv,209,0.01,0.0,0.06819499494211845,11,-10,1,0.0,170,-169,1,0.0,156,-155,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_185.csv,210,0.01,0.0,0.06732761868848415,7,-6,1,-0.8085008467510085,45,-44,1,0.0,46,-45,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_56.csv,211,0.01,0.0,0.06647127464573292,7,-6,1,-0.7534531221122066,94,-93,1,0.0,35,-34,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_29.csv,212,0.01,0.0,0.06562582249450903,3,-2,1,-0.7593824465175045,243,-242,1,0.0,5,-4,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_135.csv,213,0.01,0.0,0.06479112370018733,6,-5,1,1.353708736943225e-06,226,-225,1,0.0,14,-13,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_155.csv,214,0.01,0.0,0.06396704149017281,7,-6,1,-0.8063151861761844,101,-100,1,0.0,38,-37,2,-0.00025985207245140217
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_33.csv,215,0.01,0.0,0.06315344083148942,5,-4,2,0.0,27,-26,2,0.0,28,-27,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_175.csv,216,0.01,0.0,0.06235018840865354,9,-8,1,0.0,99,-98,1,0.0,128,-127,2,-0.1055949909359363
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_249.csv,217,0.01,0.0,0.06155715260182935,5,-4,1,0.0,156,-155,1,0.0,6,-5,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_123.csv,218,0.01,0.0,0.06077420346526158,8,-7,1,0.0,186,-185,1,0.0,370,-369,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_81.csv,219,0.01,0.0,0.06000121270598296,9,-8,1,0.0,43,-42,1,0.0,73,-72,1,5.0448013320368316e-05
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_159.csv,220,0.01,0.0,0.05923805366279209,8,-7,1,-0.7780970160485314,179,-178,1,0.0,249,-248,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_95.csv,221,0.01,0.0,0.05848460128549907,16,-15,1,-0.8124250990262926,40,-39,1,0.0,77,-76,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_35.csv,222,0.01,0.0,0.057740732114435006,6,-5,1,0.0,69,-68,1,0.0,43,-42,2,-0.4373315721541925
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_236.csv,223,0.01,0.0,0.05700632426022175,8,-7,1,0.0,87,-86,1,0.0,74,-73,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_248.csv,224,0.01,0.0,0.05628125738379977,4,-3,1,0.0,88,-87,1,0.0,10,-9,1,8.006223332738386e-05
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_238.csv,225,0.01,0.0,0.05556541267670909,6,-5,1,0.0,82,-81,1,0.0,127,-126,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_83.csv,226,0.01,0.0,0.054858672841621825,5,-4,1,-0.7630976693874468,61,-60,1,0.0,45,-44,2,-0.3779553869320817
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_191.csv,227,0.01,0.0,0.05416092207312181,8,-7,1,-0.8060466035988809,43,-42,1,0.0,33,-32,1,-0.0909758506626538
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_216.csv,228,0.01,0.0,0.053472046038728994,8,-7,1,0.0,18,-17,1,0.0,102,-101,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_125.csv,229,0.01,0.0,0.052791931860165,4,-3,1,-0.7903980377185885,29,-28,1,0.0,26,-25,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_42.csv,230,0.01,0.0,0.05212046809485708,8,-7,1,-0.752033452676314,253,-252,1,0.0,76,-75,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_102.csv,231,0.01,0.0,0.051457544717677314,8,-7,1,-0.7723306170228572,244,-243,1,0.0,32,-31,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_232.csv,232,0.01,0.0,0.050803053102914025,5,-4,1,-0.7644998372054057,139,-138,1,0.0,58,-57,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_154.csv,233,0.01,0.0,0.050156886006472556,8,-7,1,0.0,44,-43,1,0.0,34,-33,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_118.csv,234,0.01,0.0,0.04999663250080857,6,-5,1,-0.7572581613902073,53,-52,1,0.0,8,-7,1,-0.7572581613902073
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_9.csv,235,0.01,0.0,0.04999663250080857,10,-9,2,-0.09359587577700647,103,-102,2,0.0,32,-31,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_36.csv,236,0.01,0.0,0.04999663250080857,6,-5,1,-0.7967883202435098,203,-202,1,0.0,20,-19,2,-0.06576662311145229
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_112.csv,237,0.01,0.0,0.04999663250080857,6,-5,1,-0.7653922905415647,149,-148,1,0.0,18,-17,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_156.csv,238,0.01,0.0,0.04999663250080857,6,-5,1,-0.759897609378395,141,-140,1,0.0,33,-32,1,2.652320887187711e-05
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_26.csv,239,0.01,0.0,0.04999663250080857,6,-5,1,0.0,152,-151,1,0.0,47,-46,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_98.csv,240,0.01,0.0,0.04999663250080857,5,-4,1,0.0,16,-15,1,0.0,41,-40,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_184.csv,241,0.01,0.0,0.04999663250080857,7,-6,1,-0.8132081779274537,91,-90,1,0.0,47,-46,2,1.5039179438670102e-05
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_20.csv,242,0.01,0.0,0.04999663250080857,5,-4,1,-0.8092967920606149,57,-56,1,0.0,1000,-999,1,0.00011295978664521154
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_148.csv,243,0.01,0.0,0.04999663250080857,5,-4,1,6.062336136803778e-07,231,-230,1,0.0,33,-32,1,8.459145360068887e-05
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_37.csv,244,0.01,0.0,0.04999663250080857,15,-14,1,0.0,147,-146,1,0.0,148,-147,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_58.csv,245,0.01,0.0,0.04999663250080857,8,-7,1,-0.8045923674880844,70,-69,1,0.0,80,-79,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_150.csv,246,0.01,0.0,0.04999663250080857,6,-5,1,0.0,69,-68,1,0.0,61,-60,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_241.csv,247,0.01,0.0,0.04999663250080857,7,-6,1,0.0,76,-75,1,0.0,241,-240,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_30.csv,248,0.01,0.0,0.04999663250080857,6,-5,1,0.0,14,-13,1,0.0,109,-108,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_1.csv,249,0.01,0.0,0.04999663250080857,7,-6,1,0.0,60,-59,2,0.0,232,-231,1,0.0
