data,num_file,L0,L2,RL-MX_iters,RL-MX_rewards,RL-MX_nnz,RL-MX_OG,RL-SB_iters,RL-SB_rewards,RL-SB_nnz,RL-SB_OG,MF_iters,MF_nnz,MF_OG
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_181.csv,176,0.01,0.0,30,-29,1,-0.09277182320156592,50,-49,1,0.0,71,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_247.csv,177,0.01,0.0,5,-4,1,0.0,20,-19,1,0.0,221,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_61.csv,178,0.01,0.0,121,-120,1,5.5195911970962075e-05,53,-52,1,0.0,78,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_225.csv,179,0.01,0.0,19,-18,1,0.0,39,-38,1,1.5502275984223295e-06,18,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_32.csv,180,0.01,0.0,15,-14,1,0.0,42,-41,1,1.6529615414873003e-05,243,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_208.csv,181,0.01,0.0,23,-22,1,0.0,45,-44,1,0.0,91,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_25.csv,182,0.01,0.0,5,-4,1,7.344797215234295e-06,62,-61,1,0.0,95,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_92.csv,183,0.01,0.0,14,-13,1,0.0,19,-18,2,0.0,114,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_217.csv,184,0.01,0.0,12,-11,1,0.0,50,-49,1,0.0,15,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_169.csv,185,0.01,0.0,3,-2,1,6.393789644709519e-06,51,-50,1,0.0,8,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_31.csv,186,0.01,0.0,196,-195,1,0.0,51,-50,1,0.0,66,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_22.csv,187,0.01,0.0,13,-12,1,0.0,59,-58,1,0.0,114,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_151.csv,188,0.01,0.0,24,-23,1,0.0,56,-55,1,0.0,46,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_221.csv,189,0.01,0.0,327,-326,1,0.0,52,-51,1,0.0,94,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_212.csv,190,0.01,0.0,14,-13,1,0.0,37,-36,1,0.0,89,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_246.csv,191,0.01,0.0,24,-23,1,0.0,52,-51,1,0.0,112,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_10.csv,192,0.01,0.0,8,-7,1,0.0,26,-25,1,0.0,8,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_194.csv,193,0.01,0.0,18,-17,1,-0.746784088283787,4,-3,1,0.0,168,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_195.csv,194,0.01,0.0,33,-32,1,-0.7659336151392884,11,-10,1,0.0,156,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_78.csv,195,0.01,0.0,13,-12,1,0.0,32,-31,1,0.0,71,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_177.csv,196,0.01,0.0,6,-5,1,0.0,16,-15,1,0.0,14,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_146.csv,197,0.01,0.0,20,-19,1,-0.8106043338212049,20,-19,1,0.0,55,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_235.csv,198,0.01,0.0,15,-14,1,0.0,43,-42,1,0.0,5,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_0.csv,199,0.01,0.0,53,-52,1,-0.09240723362725728,72,-71,1,0.0,113,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_46.csv,200,0.01,0.0,11,-10,3,0.0,50,-49,3,0.0,96,3,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_57.csv,201,0.01,0.0,248,-247,1,0.0,87,-86,1,7.026563522264893e-05,88,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_162.csv,202,0.01,0.0,9,-8,1,0.0,22,-21,1,0.0,127,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_105.csv,203,0.01,0.0,10,-9,1,0.0,26,-25,1,0.0,14,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_191.csv,204,0.01,0.0,250,-249,1,-0.09106470125597294,50,-49,1,0.0,43,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_56.csv,205,0.01,0.0,22,-21,1,2.114439141286731e-05,54,-53,1,0.0,94,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_118.csv,206,0.01,0.0,8,-7,1,0.0,28,-27,1,4.46808213749756e-05,53,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_94.csv,207,0.01,0.0,26,-25,1,0.0,38,-37,1,0.0,59,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_165.csv,208,0.01,0.0,16,-15,1,0.0,36,-35,1,8.687923464131442e-06,118,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_95.csv,209,0.01,0.0,22,-21,1,0.0,50,-49,1,0.0,40,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_98.csv,210,0.01,0.0,7,-6,1,0.0,19,-18,1,0.0,16,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_114.csv,211,0.01,0.0,11,-10,1,1.1164500437589358e-05,9,-8,1,0.0,6,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_100.csv,212,0.01,0.0,6,-5,1,0.0,70,-69,1,-0.8022546681511808,157,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_34.csv,213,0.01,0.0,16,-15,1,0.0,44,-43,1,-0.06632049939303579,51,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_229.csv,214,0.01,0.0,7,-6,1,0.0,54,-53,1,0.0,59,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_128.csv,215,0.01,0.0,23,-22,1,0.0,53,-52,1,0.0,101,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_192.csv,216,0.01,0.0,9,-8,1,0.0,13,-12,1,0.0,67,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_172.csv,217,0.01,0.0,15,-14,1,0.0,61,-60,1,0.0,42,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_116.csv,218,0.01,0.0,23,-22,1,0.0,56,-55,1,0.0,82,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_73.csv,219,0.01,0.0,5,-4,1,0.0,40,-39,1,0.0,202,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_234.csv,220,0.01,0.0,15,-14,1,0.0,50,-49,1,6.055456146426121e-05,69,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_63.csv,221,0.01,0.0,24,-23,1,-0.7675597959541198,7,-6,1,0.0,27,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_190.csv,222,0.01,0.0,8,-7,1,0.0,60,-59,1,0.0,119,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_230.csv,223,0.01,0.0,157,-156,1,4.725511445072757e-05,35,-34,1,0.0,141,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_145.csv,224,0.01,0.0,233,-232,1,0.0,68,-67,1,0.0,96,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_117.csv,225,0.01,0.0,21,-20,1,-0.09408715342040776,63,-62,1,-0.7678977306194359,50,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_101.csv,226,0.01,0.0,23,-22,1,3.6851297402220225e-05,68,-67,1,0.0,99,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_149.csv,227,0.01,0.0,16,-15,1,0.0,50,-49,1,0.0,89,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_64.csv,228,0.01,0.0,9,-8,1,0.0,6,-5,1,0.0,108,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_102.csv,229,0.01,0.0,11,-10,1,0.0,50,-49,1,0.0,244,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_26.csv,230,0.01,0.0,16,-15,1,0.0,74,-73,1,0.0,152,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_198.csv,231,0.01,0.0,3,-2,1,0.0,57,-56,1,0.0,219,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_111.csv,232,0.01,0.0,4,-3,1,0.0,10,-9,1,0.0,11,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_137.csv,233,0.01,0.0,11,-10,1,8.9750914878502e-05,8,-7,1,8.9750914878502e-05,107,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_16.csv,234,0.01,0.0,11,-10,1,0.0,16,-15,1,0.0,72,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_65.csv,235,0.01,0.0,116,-115,1,0.0,43,-42,1,-0.09567734370520795,27,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_11.csv,236,0.01,0.0,16,-15,1,0.0,52,-51,1,0.0,66,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_45.csv,237,0.01,0.0,255,-254,1,0.0,54,-53,1,0.0,102,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_156.csv,238,0.01,0.0,10,-9,1,0.0,18,-17,1,0.0,141,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_240.csv,239,0.01,0.0,15,-14,1,0.0,71,-70,1,0.0,117,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_226.csv,240,0.01,0.0,10,-9,1,7.663576644800614e-06,27,-26,1,0.0,154,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_96.csv,241,0.01,0.0,222,-221,1,0.0,47,-46,1,0.0,111,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_160.csv,242,0.01,0.0,5,-4,1,0.0,2,-1,1,-0.768723538627854,24,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_9.csv,243,0.01,0.0,18,-17,2,-0.0916750817593116,46,-45,2,0.0,103,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_126.csv,244,0.01,0.0,2,-1,1,3.225800143791184e-05,2,-1,1,3.225800143791184e-05,173,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_185.csv,245,0.01,0.0,21,-20,1,-0.8012349826471298,75,-74,1,0.0,45,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_189.csv,246,0.01,0.0,13,-12,1,0.0,34,-33,1,0.0,69,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_222.csv,247,0.01,0.0,15,-14,1,0.0,50,-49,1,-0.09377569559294711,84,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_107.csv,248,0.01,0.0,8,-7,1,0.0,65,-64,1,-0.7691198331924757,228,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_121.csv,249,0.01,0.0,12,-11,1,0.0,50,-49,2,0.0,88,2,0.0
